,AUD,BDT,BND,BRL,CAD,CHF,CNY,CZK,DKK,EGP,EUR,GBP,HKD,IDR,ILS,INR,JPY,KES,KHR,KRW,KWD,LAK,LKR,MYR,NOK,NPR,NZD,PHP,PKR,RSD,RUB,SAR,SEK,SGD,THB,USD,VND,ZAR
2013-08-14,884.97,12.495,768.59,424.53,940.97,1044.3,159.1,50.06,173.45,139.36,1291.7,1504.5,125.58,9.4655,274.5,15.928,991.35,11.106,23.73,86.999,3418.0,12.471,7.3983,298.18,165.72,9.9655,777.24,22.227,9.5024,11.368,29.469,259.71,149.15,768.68,31.093,974.0,4.6139,98.118
2013-08-15,891.9,12.492,767.68,420.9,942.79,1042.7,159.16,49.993,173.15,139.36,1292.1,1511.6,125.59,9.4632,273.18,15.874,994.79,11.111,23.702,87.081,3417.3,12.474,7.4018,298.22,165.27,9.9468,785.9,22.25,9.5117,11.342,29.428,259.72,149.27,768.29,31.173,974.0,4.6139,97.665
2013-08-16,891.0,12.495,767.68,418.05,945.59,1051.7,159.35,50.17,173.49,139.37,1300.5,1522.8,125.61,9.4106,273.09,15.874,1001.1,11.124,23.741,87.323,3418.6,12.479,7.4082,297.36,165.1,9.9258,786.31,22.23,9.4886,11.363,29.518,259.72,149.61,767.78,31.153,974.0,4.6139,97.761
2013-08-17,891.0,12.495,767.68,418.05,945.59,1051.7,159.35,50.17,173.49,139.37,1300.5,1522.8,125.61,9.4106,273.09,15.874,1001.1,11.124,23.741,87.323,3418.6,12.479,7.4082,297.36,165.1,9.9258,786.31,22.23,9.4886,11.363,29.518,259.72,149.61,767.78,31.153,974.0,4.6139,97.761
2013-08-18,891.0,12.495,767.68,418.05,945.59,1051.7,159.35,50.17,173.49,139.37,1300.5,1522.8,125.61,9.4106,273.09,15.874,1001.1,11.124,23.741,87.323,3418.6,12.479,7.4082,297.36,165.1,9.9258,786.31,22.23,9.4886,11.363,29.518,259.72,149.61,767.78,31.153,974.0,4.6139,97.761
2013-08-19,894.79,12.482,765.03,406.69,941.64,1050.1,159.12,50.276,173.94,139.15,1297.4,1520.4,125.49,9.3693,272.58,15.779,996.88,11.14,23.761,87.504,3419.1,12.458,7.3816,296.38,164.5,9.8002,788.72,22.304,9.4604,11.381,29.584,259.45,149.36,765.15,31.076,973.0,4.6157,96.42
2013-08-20,887.21,12.486,761.97,405.22,940.51,1052.6,158.91,50.277,174.02,139.2,1297.8,1523.0,125.47,9.2755,272.4,15.41,996.57,11.127,23.761,86.86,3418.7,12.458,7.3775,295.48,164.51,9.6588,785.03,22.26,9.4374,11.389,29.551,259.45,149.36,761.52,30.933,973.0,4.6095,96.022
2013-08-21,880.38,12.612,762.51,404.3,935.58,1060.3,158.87,50.428,174.53,139.24,1306.0,1523.3,125.47,9.1062,272.64,15.411,998.1,11.123,23.614,87.034,3421.2,12.45,7.3753,296.19,163.82,9.6162,773.57,22.227,9.4374,11.395,29.514,259.46,149.69,762.78,30.728,973.0,4.6095,95.601
2013-08-22,869.92,12.64,757.05,404.04,927.28,1053.4,158.9,50.575,174.76,139.25,1297.9,1519.4,125.47,9.0302,273.13,15.176,993.47,11.123,23.772,86.378,3422.2,12.435,7.3758,292.94,162.12,9.5328,761.32,22.126,9.4101,11.407,29.476,259.46,149.27,757.43,30.326,973.0,4.6096,95.311
2013-08-23,877.09,12.478,759.0,397.71,924.64,1052.9,158.96,50.452,174.06,139.27,1298.8,1516.2,125.46,8.9947,271.75,15.126,984.17,11.115,23.706,86.964,3419.7,12.438,7.3739,294.05,159.78,9.3458,761.64,22.026,9.3942,11.37,29.361,259.45,148.63,759.03,30.373,973.0,4.6088,94.094
2013-08-24,877.09,12.478,759.0,397.71,924.64,1052.9,158.96,50.452,174.06,139.27,1298.8,1516.2,125.46,8.9947,271.75,15.126,984.17,11.115,23.706,86.964,3419.7,12.438,7.3739,294.05,159.78,9.3458,761.64,22.026,9.3942,11.37,29.361,259.45,148.63,759.03,30.373,973.0,4.6088,94.094
2013-08-25,877.09,12.478,759.0,397.71,924.64,1052.9,158.96,50.452,174.06,139.27,1298.8,1516.2,125.46,8.9947,271.75,15.126,984.17,11.115,23.706,86.964,3419.7,12.438,7.3739,294.05,159.78,9.3458,761.64,22.026,9.3942,11.37,29.361,259.45,148.63,759.03,30.373,973.0,4.6088,94.094
2013-08-26,877.56,12.478,761.32,400.3,926.31,1056.3,158.96,50.683,174.6,139.59,1302.6,1516.2,125.46,9.026,270.34,15.394,985.57,11.116,23.825,87.402,3420.9,12.454,7.3665,295.79,161.73,9.5265,759.03,22.006,9.3919,11.404,29.455,259.46,149.88,761.05,30.502,973.0,4.6081,94.983
2013-08-27,873.0,12.612,758.76,410.81,925.87,1056.6,158.96,50.706,174.49,139.32,1301.9,1515.8,125.46,8.9719,270.08,15.132,991.49,11.117,23.646,87.257,3419.5,12.444,7.3333,292.63,161.37,9.411,760.48,22.001,9.3783,11.393,29.468,259.45,149.59,758.44,30.373,973.0,4.6091,94.802
2013-08-28,871.43,12.479,757.99,408.23,927.73,1059.6,158.94,50.623,174.4,139.36,1302.3,1512.0,125.44,8.9062,267.44,14.674,1000.9,11.122,23.712,86.995,3420.5,12.438,7.3236,291.97,161.32,9.3233,756.9,21.804,9.3783,11.386,29.424,259.44,149.41,757.94,30.709,973.0,4.609,93.768
2013-08-29,870.62,12.466,760.89,411.53,926.42,1053.3,158.81,50.533,174.11,139.21,1295.7,1509.1,125.33,8.8808,265.54,14.127,993.61,11.1,23.734,87.351,3414.6,12.414,7.2989,292.64,161.11,9.2331,760.56,21.806,9.3506,11.362,29.331,259.17,149.55,760.95,30.21,972.0,4.6038,93.544
2013-08-30,867.97,12.466,762.62,413.28,922.51,1044.3,158.81,50.229,173.07,139.14,1287.0,1507.6,125.33,8.8889,267.11,14.605,988.36,11.092,23.68,87.591,3408.9,12.406,7.2959,294.63,160.12,9.2254,754.86,21.83,9.3103,11.286,29.275,259.17,148.47,763.04,30.295,972.0,4.6042,94.117
2013-08-31,867.97,12.466,762.62,413.28,922.51,1044.3,158.81,50.229,173.07,139.14,1287.0,1507.6,125.33,8.8889,267.11,14.605,988.36,11.092,23.68,87.591,3408.9,12.406,7.2959,294.63,160.12,9.2254,754.86,21.83,9.3103,11.286,29.275,259.17,148.47,763.04,30.295,972.0,4.6042,94.117
2013-09-01,867.97,12.466,762.62,413.28,922.51,1044.3,158.81,50.229,173.07,139.14,1287.0,1507.6,125.33,8.8889,267.11,14.605,988.36,11.092,23.68,87.591,3408.9,12.406,7.2959,294.63,160.12,9.2254,754.86,21.83,9.3103,11.286,29.275,259.17,148.47,763.04,30.295,972.0,4.6042,94.117
2013-09-02,868.94,12.466,762.56,407.43,922.77,1042.1,158.83,49.906,172.28,138.97,1283.0,1507.9,125.35,8.9011,269.51,14.774,986.65,11.094,23.867,87.868,3405.3,12.4,7.3138,294.68,158.93,9.1963,754.8,21.816,9.3014,11.229,29.198,259.17,146.81,762.59,30.21,972.0,4.5889,94.55
2013-09-03,876.78,12.466,764.06,408.38,921.68,1039.9,158.83,49.928,172.07,138.94,1282.1,1511.4,125.35,8.8525,268.81,14.726,976.74,11.101,23.669,88.8,3403.0,12.395,7.3033,298.02,159.53,9.1695,761.13,21.934,9.2704,11.221,29.177,259.17,146.99,764.33,30.418,972.0,4.6044,95.004
2013-09-04,879.44,12.466,760.71,408.82,922.16,1037.5,158.81,49.795,171.7,139.15,1279.9,1512.7,125.32,8.7845,267.67,14.371,976.44,11.107,23.678,88.279,3400.7,12.387,7.3068,294.5,159.9,9.0585,758.25,21.853,9.2704,11.197,29.076,259.16,147.36,760.71,30.21,972.0,4.6044,94.435
2013-09-05,891.09,12.466,762.44,412.33,926.29,1038.6,158.82,49.693,171.76,139.73,1283.3,1518.2,125.33,8.7371,266.7,14.514,975.07,11.108,23.717,88.983,3400.0,12.393,7.3067,296.61,160.11,8.9803,766.71,21.956,9.2792,11.202,29.073,259.16,146.95,762.32,30.21,972.0,4.6033,94.552
2013-09-06,888.2,12.466,760.06,413.47,926.51,1029.3,158.83,49.715,171.65,140.76,1275.5,1516.3,125.32,8.7371,266.3,14.724,972.63,11.114,23.748,88.65,3399.8,12.385,7.3068,293.92,159.52,9.118,767.98,21.843,9.2748,11.193,29.113,259.16,146.52,760.21,30.051,972.0,4.6037,94.805
2013-09-07,888.2,12.466,760.06,413.47,926.51,1029.3,158.83,49.715,171.65,140.76,1275.5,1516.3,125.32,8.7371,266.3,14.724,972.63,11.114,23.748,88.65,3399.8,12.385,7.3068,293.92,159.52,9.118,767.98,21.843,9.2748,11.193,29.113,259.16,146.52,760.21,30.051,972.0,4.6037,94.805
2013-09-08,888.2,12.466,760.06,413.47,926.51,1029.3,158.83,49.715,171.65,140.76,1275.5,1516.3,125.32,8.7371,266.3,14.724,972.63,11.114,23.748,88.65,3399.8,12.385,7.3068,293.92,159.52,9.118,767.98,21.843,9.2748,11.193,29.113,259.16,146.52,760.21,30.051,972.0,4.6037,94.805
2013-09-09,891.91,12.511,762.68,421.58,933.72,1035.9,158.81,49.618,171.55,141.55,1280.5,1519.7,125.33,8.7097,266.54,14.898,975.51,11.204,23.877,89.293,3402.2,12.385,7.3483,293.3,159.89,9.266,773.98,21.931,9.2837,11.163,29.204,259.16,146.56,762.59,30.107,972.0,4.6207,97.05
2013-09-10,898.21,12.547,762.38,421.58,937.0,1041.9,158.8,49.724,172.06,140.78,1288.5,1525.7,125.33,8.7097,267.67,14.898,975.12,11.111,23.832,89.42,3405.1,12.39,7.3096,296.57,160.38,9.375,778.97,22.116,9.2925,11.166,29.242,259.17,147.03,765.9,30.313,972.0,4.6045,97.21
2013-09-11,904.69,12.466,767.26,426.8,939.49,1040.1,158.82,49.91,172.77,140.95,1290.1,1529.5,125.34,8.6515,269.95,15.224,969.29,11.106,23.878,89.589,3409.4,12.387,7.3142,297.48,162.82,9.4459,783.33,22.253,9.2748,11.187,29.387,259.17,148.31,767.17,30.285,972.0,4.6054,97.321
2013-09-12,908.2,12.466,768.41,425.25,942.96,1045.4,158.86,50.051,173.02,140.97,1294.5,1538.7,125.35,8.4614,272.12,15.362,974.63,11.102,23.845,89.771,3412.0,12.395,7.3335,298.48,164.2,9.5698,792.08,22.248,9.2792,11.222,29.567,259.18,148.65,767.17,30.504,972.0,4.6045,97.662
2013-09-13,900.46,12.515,765.63,427.07,941.45,1043.8,158.88,50.156,173.4,140.97,1292.3,1535.7,125.35,8.5601,273.28,15.324,975.22,11.1,23.871,89.709,3414.7,12.39,7.3463,295.98,164.56,9.5985,790.57,22.172,9.2792,11.251,29.706,259.18,149.0,766.23,30.619,972.0,4.6044,98.02
2013-09-14,900.46,12.515,765.63,427.07,941.45,1043.8,158.88,50.156,173.4,140.97,1292.3,1535.7,125.35,8.5601,273.28,15.324,975.22,11.1,23.871,89.709,3414.7,12.39,7.3463,295.98,164.56,9.5985,790.57,22.172,9.2792,11.251,29.706,259.18,149.0,766.23,30.619,972.0,4.6044,98.02
2013-09-15,900.46,12.515,765.63,427.07,941.45,1043.8,158.88,50.156,173.4,140.97,1292.3,1535.7,125.35,8.5601,273.28,15.324,975.22,11.1,23.871,89.709,3414.7,12.39,7.3463,295.98,164.56,9.5985,790.57,22.172,9.2792,11.251,29.706,259.18,149.0,766.23,30.619,972.0,4.6044,98.02
2013-09-16,907.14,12.509,769.57,426.65,943.37,1051.3,158.85,50.253,173.76,141.05,1298.7,1549.9,125.35,8.5828,274.56,15.336,982.71,11.09,24.269,89.796,3417.0,12.398,7.3514,295.44,163.89,9.595,796.46,22.207,9.2571,11.272,29.94,259.18,148.5,769.69,30.667,972.0,4.6074,97.883
2013-09-17,905.58,12.56,770.54,427.4,942.56,1049.3,158.98,50.468,174.3,141.44,1297.1,1546.9,125.48,8.552,275.38,15.485,981.09,11.131,24.159,89.578,3424.1,12.408,7.3702,298.7,164.85,9.6641,795.42,22.355,9.2667,11.324,30.103,259.45,149.47,770.42,30.583,973.0,4.6107,99.067
2013-09-18,908.71,12.479,772.13,427.64,944.39,1050.1,158.95,50.457,174.14,141.15,1299.0,1547.0,125.48,8.5015,275.04,15.369,980.9,11.118,23.823,89.876,3425.6,12.411,7.3568,300.12,164.79,9.6186,800.59,22.358,9.2667,11.332,30.13,259.45,149.94,771.92,30.66,973.0,4.6092,99.091
2013-09-19,925.2,12.492,782.99,433.68,952.66,1068.1,159.12,50.542,174.63,141.29,1317.4,1571.6,125.62,8.488,275.89,15.366,992.71,11.128,23.853,90.031,3430.8,12.428,7.363,307.11,165.11,9.603,815.61,22.442,9.206,11.353,30.246,259.72,150.91,783.15,31.313,974.0,4.6132,99.48
2013-09-20,919.18,12.56,780.12,443.83,947.42,1068.3,158.96,51.124,176.56,141.18,1317.0,1560.5,125.49,8.624,278.49,15.751,977.59,11.13,24.188,90.809,3431.9,12.419,7.3544,307.47,167.4,9.8062,816.69,22.528,9.2009,11.497,30.713,259.45,153.25,780.24,31.276,973.0,4.6139,101.08
2013-09-21,919.18,12.56,780.12,443.83,947.42,1068.3,158.96,51.124,176.56,141.18,1317.0,1560.5,125.49,8.624,278.49,15.751,977.59,11.13,24.188,90.809,3431.9,12.419,7.3544,307.47,167.4,9.8062,816.69,22.528,9.2009,11.497,30.713,259.45,153.25,780.24,31.276,973.0,4.6139,101.08
2013-09-22,919.18,12.56,780.12,443.83,947.42,1068.3,158.96,51.124,176.56,141.18,1317.0,1560.5,125.49,8.624,278.49,15.751,977.59,11.13,24.188,90.809,3431.9,12.419,7.3544,307.47,167.4,9.8062,816.69,22.528,9.2009,11.497,30.713,259.45,153.25,780.24,31.276,973.0,4.6139,101.08
2013-09-23,913.44,12.476,778.37,439.77,944.75,1068.4,158.96,51.09,176.81,141.2,1316.9,1558.4,125.49,8.5727,277.83,15.639,981.19,11.124,24.246,90.415,3433.3,12.422,7.3601,306.31,164.02,9.7937,812.66,22.565,9.2184,11.512,30.537,259.45,153.28,778.74,31.357,973.0,4.6081,98.232
2013-09-24,914.6,12.479,777.31,439.77,945.85,1068.4,158.96,50.811,176.35,141.14,1312.9,1560.2,125.5,8.5015,276.28,15.542,984.22,11.12,23.728,90.44,3430.1,12.414,7.3638,303.45,164.47,9.7015,811.58,22.484,9.1923,11.489,30.542,259.45,152.82,777.06,31.126,973.0,4.609,98.736
2013-09-25,913.31,12.479,775.27,442.14,944.11,1065.0,158.96,50.607,176.01,141.16,1311.1,1556.2,125.49,8.483,275.35,15.496,985.57,11.119,23.788,90.449,3435.0,12.411,7.3633,301.8,163.79,9.7044,802.71,22.401,9.1706,11.447,30.544,259.46,152.16,774.93,30.938,973.0,4.6089,98.76
2013-09-26,911.99,12.479,776.57,440.76,943.15,1069.8,158.99,50.744,176.08,141.19,1315.8,1564.7,125.49,8.4719,274.18,15.582,989.78,11.141,23.908,90.659,3435.1,12.416,7.3676,302.97,162.24,9.7403,803.07,22.445,9.1404,11.445,30.409,259.46,151.71,776.44,31.136,973.0,4.609,98.329
2013-09-27,910.88,12.479,775.33,436.25,943.52,1068.8,158.95,50.967,176.19,141.19,1312.3,1560.5,125.48,8.4923,273.47,15.696,983.97,11.16,23.731,90.348,3434.9,12.411,7.3711,302.41,162.26,9.7833,806.63,22.461,9.2403,11.454,30.227,259.46,151.54,775.33,31.186,973.0,4.6089,97.463
2013-09-28,910.88,12.479,775.33,436.25,943.52,1068.8,158.95,50.967,176.19,141.19,1312.3,1560.5,125.48,8.4923,273.47,15.696,983.97,11.16,23.731,90.348,3434.9,12.411,7.3711,302.41,162.26,9.7833,806.63,22.461,9.2403,11.454,30.227,259.46,151.54,775.33,31.186,973.0,4.6089,97.463
2013-09-29,910.88,12.479,775.33,436.25,943.52,1068.8,158.95,50.967,176.19,141.19,1312.3,1560.5,125.48,8.4923,273.47,15.696,983.97,11.16,23.731,90.348,3434.9,12.411,7.3711,302.41,162.26,9.7833,806.63,22.461,9.2403,11.454,30.227,259.46,151.54,775.33,31.186,973.0,4.6089,97.463
2013-09-30,904.32,12.479,774.1,433.1,943.65,1074.7,158.99,51.15,176.42,141.33,1313.4,1572.9,125.48,8.4334,273.55,15.564,994.48,11.237,23.856,90.407,3434.5,12.406,7.3753,298.88,162.47,9.7494,804.66,22.5,9.2097,11.473,30.094,259.46,151.22,773.82,30.973,973.0,4.6143,96.458
2013-10-01,904.32,12.479,774.1,433.1,943.65,1074.7,158.99,51.15,176.42,141.33,1313.4,1572.9,125.48,8.4334,273.55,15.564,994.48,11.237,23.856,90.407,3434.5,12.406,7.3753,298.88,162.47,9.7494,804.66,22.5,9.2097,11.473,30.094,259.46,151.22,773.82,30.973,973.0,4.6143,96.458
2013-10-02,914.04,12.479,776.88,438.27,940.96,1072.4,158.95,51.326,176.62,141.19,1314.6,1573.3,125.48,8.4572,275.96,15.578,992.45,11.291,23.818,90.562,3439.1,12.406,7.3874,300.73,162.15,9.7613,804.43,22.453,9.1923,11.501,30.115,259.46,152.31,777.0,31.146,973.0,4.6089,96.79
2013-10-03,912.5,12.479,779.62,439.85,942.24,1078.5,158.95,51.442,176.69,141.19,1321.6,1578.6,125.47,8.4389,275.32,15.578,999.49,11.234,23.788,90.556,3439.7,12.403,7.4025,303.68,161.97,9.7543,808.81,22.5,9.1879,11.504,30.181,259.46,152.58,779.52,31.211,973.0,4.6091,96.372
2013-10-04,915.3,12.517,778.69,442.35,941.04,1081.3,158.78,51.712,177.27,141.06,1324.5,1570.8,125.35,8.432,274.33,15.745,999.23,11.216,23.708,90.629,3439.9,12.382,7.397,303.89,162.43,9.806,805.94,22.542,9.1802,11.537,30.225,259.2,152.85,778.63,31.084,972.0,4.6043,96.837
2013-10-05,915.3,12.517,778.69,442.35,941.04,1081.3,158.78,51.712,177.27,141.06,1324.5,1570.8,125.35,8.432,274.33,15.745,999.23,11.216,23.708,90.629,3439.9,12.382,7.397,303.89,162.43,9.806,805.94,22.542,9.1802,11.537,30.225,259.2,152.85,778.63,31.084,972.0,4.6043,96.837
2013-10-06,915.3,12.517,778.69,442.35,941.04,1081.3,158.78,51.712,177.27,141.06,1324.5,1570.8,125.35,8.432,274.33,15.745,999.23,11.216,23.708,90.629,3439.9,12.382,7.397,303.89,162.43,9.806,805.94,22.542,9.1802,11.537,30.225,259.2,152.85,778.63,31.084,972.0,4.6043,96.837
2013-10-07,918.24,12.466,779.88,439.32,943.87,1074.3,158.78,51.538,176.67,140.68,1318.8,1559.6,125.35,8.4357,274.35,15.822,1000.8,11.326,23.875,90.79,3440.1,12.382,7.4029,306.38,162.79,9.888,808.28,22.518,9.1525,11.54,30.197,259.2,151.26,779.88,31.054,972.0,4.5895,97.323
2013-10-08,916.82,12.454,777.83,439.49,941.17,1074.9,158.62,51.578,176.66,140.81,1318.5,1562.9,125.22,8.4252,273.68,15.713,1003.7,11.355,23.886,90.532,3431.6,12.365,7.4061,304.77,162.51,9.8227,805.54,22.503,9.1431,11.533,30.121,258.93,151.11,777.86,30.953,971.0,4.5993,97.045
2013-10-09,915.26,12.454,777.45,440.48,936.63,1073.7,158.63,51.659,176.69,140.92,1318.3,1562.5,125.22,8.4317,273.1,15.673,999.54,11.409,23.674,90.363,3431.2,12.362,7.4023,303.11,162.77,9.8,807.18,22.516,9.169,11.534,30.07,258.93,151.28,776.99,30.938,971.0,4.5998,97.261
2013-10-10,918.51,12.454,776.64,439.83,934.1,1065.2,158.63,51.45,176.25,140.92,1312.1,1549.3,125.22,8.4197,272.48,15.704,995.59,11.416,23.687,90.225,3430.0,12.354,7.4029,304.06,162.14,9.8222,805.51,22.477,9.1604,11.524,29.995,258.92,150.51,776.58,30.865,971.0,4.5998,97.27
2013-10-11,917.81,12.454,777.39,442.0,932.8,1065.7,158.77,51.346,175.95,140.92,1313.1,1550.7,125.22,8.4508,272.84,15.825,987.74,11.389,23.768,90.811,3433.3,12.349,7.4041,305.01,161.11,9.8411,803.81,22.495,9.1474,11.52,30.07,258.92,149.6,777.27,30.983,971.0,4.6004,97.581
2013-10-12,917.81,12.454,777.39,442.0,932.8,1065.7,158.77,51.346,175.95,140.92,1313.1,1550.7,125.22,8.4508,272.84,15.825,987.74,11.389,23.768,90.811,3433.3,12.349,7.4041,305.01,161.11,9.8411,803.81,22.495,9.1474,11.52,30.07,258.92,149.6,777.27,30.983,971.0,4.6004,97.581
2013-10-13,917.81,12.454,777.39,442.0,932.8,1065.7,158.77,51.346,175.95,140.92,1313.1,1550.7,125.22,8.4508,272.84,15.825,987.74,11.389,23.768,90.811,3433.3,12.349,7.4041,305.01,161.11,9.8411,803.81,22.495,9.1474,11.52,30.07,258.92,149.6,777.27,30.983,971.0,4.6004,97.581
2013-10-14,917.37,12.466,780.32,444.96,937.41,1068.0,158.81,51.615,176.51,141.1,1317.7,1551.8,125.35,8.5526,274.11,15.929,988.81,11.4,23.786,90.68,3440.7,12.354,7.4156,305.04,162.01,9.9366,808.22,22.557,9.1612,11.522,30.14,259.17,150.12,780.13,31.01,972.0,4.5976,98.267
2013-10-15,925.23,12.466,781.57,446.08,939.4,1066.4,159.14,51.612,176.78,141.06,1317.3,1550.6,125.35,8.5526,274.66,15.791,985.75,11.447,23.849,90.947,3440.2,12.351,7.4217,305.52,162.23,9.9074,813.93,22.531,9.1482,11.534,30.116,259.17,150.17,781.95,31.064,972.0,4.6045,97.937
2013-10-16,925.23,12.466,781.57,446.08,939.4,1066.4,159.14,51.612,176.78,141.06,1317.3,1550.6,125.35,8.5526,274.66,15.791,985.75,11.447,23.849,90.947,3440.2,12.351,7.4217,305.52,162.23,9.9074,813.93,22.531,9.1482,11.534,30.116,259.17,150.17,781.95,31.064,972.0,4.6045,97.937
2013-10-17,927.97,12.466,781.82,446.56,941.31,1063.9,159.35,51.262,176.24,141.07,1315.0,1550.9,125.35,8.5526,273.69,15.745,983.96,11.437,23.683,91.306,3438.6,12.343,7.4114,307.4,161.59,9.8313,819.25,22.503,9.1569,11.53,30.174,259.17,149.56,782.07,31.159,972.0,4.605,97.813
2013-10-18,935.11,12.466,784.47,447.17,943.69,1075.9,159.39,51.486,177.28,141.07,1328.3,1569.3,125.36,8.579,274.79,15.898,990.88,11.448,23.767,91.525,3440.2,12.349,7.4169,308.38,163.04,9.8566,822.68,22.576,9.1612,11.602,30.357,259.18,150.83,784.0,31.365,972.0,4.605,98.737
2013-10-19,935.11,12.466,784.47,447.17,943.69,1075.9,159.39,51.486,177.28,141.07,1328.3,1569.3,125.36,8.579,274.79,15.898,990.88,11.448,23.767,91.525,3440.2,12.349,7.4169,308.38,163.04,9.8566,822.68,22.576,9.1612,11.602,30.357,259.18,150.83,784.0,31.365,972.0,4.605,98.737
2013-10-20,935.11,12.466,784.47,447.17,943.69,1075.9,159.39,51.486,177.28,141.07,1328.3,1569.3,125.36,8.579,274.79,15.898,990.88,11.448,23.767,91.525,3440.2,12.349,7.4169,308.38,163.04,9.8566,822.68,22.576,9.1612,11.602,30.357,259.18,150.83,784.0,31.365,972.0,4.605,98.737
2013-10-21,937.59,12.466,784.35,447.7,944.15,1076.4,159.43,51.544,178.36,140.92,1329.2,1571.0,125.36,8.5847,275.23,15.872,991.23,11.441,23.795,91.564,3440.7,12.346,7.4198,307.16,164.71,9.8335,825.69,22.557,9.1612,11.674,30.511,259.17,151.51,784.22,31.274,972.0,4.5985,99.281
2013-10-22,938.13,12.466,781.88,447.98,943.05,1076.8,159.54,51.528,178.21,141.0,1329.0,1568.0,125.37,8.5752,274.85,15.773,989.92,11.461,23.815,91.452,3442.8,12.343,7.421,304.61,164.37,9.8686,821.71,22.524,9.1396,11.689,30.465,259.17,151.44,782.01,31.174,972.0,4.6055,99.015
2013-10-23,946.77,12.547,787.46,447.2,944.61,1086.2,159.54,51.683,178.62,141.08,1339.1,1577.8,125.38,8.6082,275.76,15.795,990.93,11.461,23.762,92.041,3445.4,12.335,7.4273,308.82,164.27,9.869,827.13,22.513,9.1439,11.733,30.5,259.17,152.12,787.4,31.355,972.0,4.605,99.086
2013-10-24,936.51,12.478,785.3,446.45,936.51,1089.5,159.78,51.908,179.48,141.09,1340.0,1571.7,125.37,8.6254,276.47,15.781,997.33,11.47,23.889,92.089,3448.5,12.33,7.433,307.64,164.52,9.9085,817.91,22.547,9.1225,11.732,30.624,259.17,152.49,785.33,31.209,972.0,4.6058,99.488
2013-10-25,933.05,12.49,784.92,442.78,932.28,1088.7,159.82,52.005,179.76,141.09,1340.2,1573.6,125.36,8.7136,276.11,15.807,999.33,11.461,23.94,91.435,3448.9,12.327,7.4419,308.23,164.68,9.8861,807.78,22.563,9.125,11.742,30.648,259.17,152.8,785.01,31.204,972.0,4.6049,99.449
2013-10-26,933.05,12.49,784.92,442.78,932.28,1088.7,159.82,52.005,179.76,141.09,1340.2,1573.6,125.36,8.7136,276.11,15.807,999.33,11.461,23.94,91.435,3448.9,12.327,7.4419,308.23,164.68,9.8861,807.78,22.563,9.125,11.742,30.648,259.17,152.8,785.01,31.204,972.0,4.6049,99.449
2013-10-27,933.05,12.49,784.92,442.78,932.28,1088.7,159.82,52.005,179.76,141.09,1340.2,1573.6,125.36,8.7136,276.11,15.807,999.33,11.461,23.94,91.435,3448.9,12.327,7.4419,308.23,164.68,9.8861,807.78,22.563,9.125,11.742,30.648,259.17,152.8,785.01,31.204,972.0,4.6049,99.449
2013-10-28,932.96,12.49,786.57,444.39,930.86,1088.6,159.76,52.187,179.91,141.15,1342.1,1572.7,125.36,8.8243,275.55,15.814,996.36,11.465,23.933,91.543,3449.9,12.323,7.444,310.25,164.93,9.8351,806.2,22.563,9.1353,11.76,30.557,259.18,153.84,786.57,31.239,972.0,4.6091,98.913
2013-10-29,925.67,12.571,784.47,444.83,929.83,1084.2,159.72,52.154,179.83,141.11,1339.1,1563.2,125.36,8.794,275.48,15.799,996.67,11.419,23.775,91.582,3449.1,12.319,7.421,308.87,165.02,9.8655,806.44,22.578,9.1439,11.761,30.525,259.18,153.63,784.57,31.249,972.0,4.6047,98.98
2013-10-30,920.5,12.49,782.77,445.74,928.5,1079.8,159.6,52.005,179.45,141.08,1335.5,1559.4,125.37,8.7548,275.97,15.853,989.67,11.406,23.869,91.504,3449.3,12.312,7.4204,307.69,164.72,9.8739,802.71,22.526,9.1439,11.742,30.386,259.18,152.72,782.86,31.274,972.0,4.6042,98.576
2013-10-31,922.81,12.571,784.28,444.62,928.06,1080.5,159.51,51.885,179.17,141.09,1334.3,1558.4,125.37,8.698,276.42,15.872,987.55,11.415,23.705,91.694,3449.1,12.309,7.4191,307.98,164.99,9.9079,802.38,22.55,9.0969,11.724,30.342,259.18,152.3,784.35,31.254,972.0,4.6047,98.311
2013-11-01,919.67,12.571,782.33,442.11,931.48,1070.9,159.49,51.627,178.16,141.1,1318.2,1557.8,125.37,8.6228,276.03,15.804,989.16,11.404,23.876,91.375,3445.9,12.304,7.4236,305.52,164.11,9.8874,802.64,22.487,9.1011,11.654,30.322,259.18,151.14,782.58,31.149,972.0,4.6052,97.467
2013-11-02,919.67,12.571,782.33,442.11,931.48,1070.9,159.49,51.627,178.16,141.1,1318.2,1557.8,125.37,8.6228,276.03,15.804,989.16,11.404,23.876,91.375,3445.9,12.304,7.4236,305.52,164.11,9.8874,802.64,22.487,9.1011,11.654,30.322,259.18,151.14,782.58,31.149,972.0,4.6052,97.467
2013-11-03,919.67,12.571,782.33,442.11,931.48,1070.9,159.49,51.627,178.16,141.1,1318.2,1557.8,125.37,8.6228,276.03,15.804,989.16,11.404,23.876,91.375,3445.9,12.304,7.4236,305.52,164.11,9.8874,802.64,22.487,9.1011,11.654,30.322,259.18,151.14,782.58,31.149,972.0,4.6052,97.467
